date,currency,field,value
2011-06-30,IDR Curncy,IDCABAL Index,273.0
2011-09-30,IDR Curncy,IDCABAL Index,766.0
2011-12-31,IDR Curncy,IDCABAL Index,-2301.0
2012-03-31,IDR Curncy,IDCABAL Index,-3192.0
2012-06-30,IDR Curncy,IDCABAL Index,-8149.0
2012-09-30,IDR Curncy,IDCABAL Index,-5265.0
2012-12-31,IDR Curncy,IDCABAL Index,-7812.0
2013-03-31,IDR Curncy,IDCABAL Index,-6007.0
2013-06-30,IDR Curncy,IDCABAL Index,-10126.0
2013-09-30,IDR Curncy,IDCABAL Index,-8640.0
2013-12-31,IDR Curncy,IDCABAL Index,-4336.0
2014-03-31,IDR Curncy,IDCABAL Index,-4927.0
2014-06-30,IDR Curncy,IDCABAL Index,-9585.0
2014-09-30,IDR Curncy,IDCABAL Index,-7037.0
2014-12-31,IDR Curncy,IDCABAL Index,-5961.0
2015-03-31,IDR Curncy,IDCABAL Index,-4314.0
2015-06-30,IDR Curncy,IDCABAL Index,-4279.0
2015-09-30,IDR Curncy,IDCABAL Index,-4224.0
2015-12-31,IDR Curncy,IDCABAL Index,-4703.0
2016-03-31,IDR Curncy,IDCABAL Index,-4634.0
2016-06-30,IDR Curncy,IDCABAL Index,-5570.0
2016-09-30,IDR Curncy,IDCABAL Index,-4951.0
2016-12-31,IDR Curncy,IDCABAL Index,-1797.0
2017-03-31,IDR Curncy,IDCABAL Index,-2023.0
2017-06-30,IDR Curncy,IDCABAL Index,-4369.0
2017-09-30,IDR Curncy,IDCABAL Index,-4237.0
2017-12-31,IDR Curncy,IDCABAL Index,-5567.0
2018-03-31,IDR Curncy,IDCABAL Index,-4937.0
2018-06-30,IDR Curncy,IDCABAL Index,-7784.0
2018-09-30,IDR Curncy,IDCABAL Index,-8380.0
2018-12-31,IDR Curncy,IDCABAL Index,-9531.0
2019-03-31,IDR Curncy,IDCABAL Index,-6550.0
2019-06-30,IDR Curncy,IDCABAL Index,-8199.0
2019-09-30,IDR Curncy,IDCABAL Index,-7481.0
2019-12-31,IDR Curncy,IDCABAL Index,-8048.0
2020-03-31,IDR Curncy,IDCABAL Index,-3367.0
2020-06-30,IDR Curncy,IDCABAL Index,-2913.0
2020-09-30,IDR Curncy,IDCABAL Index,997.0
2020-12-31,IDR Curncy,IDCABAL Index,850.0
2021-03-31,IDR Curncy,IDCABAL Index,-1087.0
2021-06-30,IDR Curncy,IDCABAL Index,-1929.0
2021-09-30,IDR Curncy,IDCABAL Index,4950.0
2021-12-31,IDR Curncy,IDCABAL Index,1496.0
2022-03-31,IDR Curncy,IDCABAL Index,221.0
2000-01-31,IDR Curncy,SIMCINDI Index,92.4
2000-02-29,IDR Curncy,SIMCINDI Index,139.6
2000-03-31,IDR Curncy,SIMCINDI Index,152.4
2000-04-30,IDR Curncy,SIMCINDI Index,144.9
2000-05-31,IDR Curncy,SIMCINDI Index,133.6
2000-06-30,IDR Curncy,SIMCINDI Index,134.0
2000-07-31,IDR Curncy,SIMCINDI Index,135.4
2000-08-31,IDR Curncy,SIMCINDI Index,167.1
2000-09-30,IDR Curncy,SIMCINDI Index,199.9
2000-10-31,IDR Curncy,SIMCINDI Index,191.1
2000-11-30,IDR Curncy,SIMCINDI Index,196.2
2000-12-31,IDR Curncy,SIMCINDI Index,171.0
2001-01-31,IDR Curncy,SIMCINDI Index,149.9
2001-02-28,IDR Curncy,SIMCINDI Index,182.0
2001-03-31,IDR Curncy,SIMCINDI Index,204.4
2001-04-30,IDR Curncy,SIMCINDI Index,164.8
2001-05-31,IDR Curncy,SIMCINDI Index,166.3
2001-06-30,IDR Curncy,SIMCINDI Index,154.6
2001-07-31,IDR Curncy,SIMCINDI Index,140.2
2001-08-31,IDR Curncy,SIMCINDI Index,154.3
2001-09-30,IDR Curncy,SIMCINDI Index,149.6
2001-10-31,IDR Curncy,SIMCINDI Index,193.5
2001-11-30,IDR Curncy,SIMCINDI Index,178.0
2001-12-31,IDR Curncy,SIMCINDI Index,165.4
2002-01-31,IDR Curncy,SIMCINDI Index,204.6
2002-02-28,IDR Curncy,SIMCINDI Index,171.7
2002-03-31,IDR Curncy,SIMCINDI Index,177.7
2002-04-30,IDR Curncy,SIMCINDI Index,194.9
2002-05-31,IDR Curncy,SIMCINDI Index,165.6
2002-06-30,IDR Curncy,SIMCINDI Index,201.0
2002-07-31,IDR Curncy,SIMCINDI Index,177.4
2002-08-31,IDR Curncy,SIMCINDI Index,146.6
2002-09-30,IDR Curncy,SIMCINDI Index,172.3
2002-10-31,IDR Curncy,SIMCINDI Index,187.7
2002-11-30,IDR Curncy,SIMCINDI Index,147.5
2002-12-31,IDR Curncy,SIMCINDI Index,128.4
2003-01-31,IDR Curncy,SIMCINDI Index,172.8
2003-02-28,IDR Curncy,SIMCINDI Index,131.4
2003-03-31,IDR Curncy,SIMCINDI Index,152.6
2003-04-30,IDR Curncy,SIMCINDI Index,178.8
2003-05-31,IDR Curncy,SIMCINDI Index,156.5
2003-06-30,IDR Curncy,SIMCINDI Index,200.1
2003-07-31,IDR Curncy,SIMCINDI Index,177.4
2003-08-31,IDR Curncy,SIMCINDI Index,198.0
2003-09-30,IDR Curncy,SIMCINDI Index,204.5
2003-10-31,IDR Curncy,SIMCINDI Index,301.5
2003-11-30,IDR Curncy,SIMCINDI Index,267.9
2003-12-31,IDR Curncy,SIMCINDI Index,368.9
2004-01-31,IDR Curncy,SIMCINDI Index,327.3
2004-02-29,IDR Curncy,SIMCINDI Index,269.7
2004-03-31,IDR Curncy,SIMCINDI Index,454.4
2004-04-30,IDR Curncy,SIMCINDI Index,381.1
2004-05-31,IDR Curncy,SIMCINDI Index,371.2
2004-06-30,IDR Curncy,SIMCINDI Index,307.1
2004-07-31,IDR Curncy,SIMCINDI Index,322.0
2004-08-31,IDR Curncy,SIMCINDI Index,385.1
2004-09-30,IDR Curncy,SIMCINDI Index,388.4
2004-10-31,IDR Curncy,SIMCINDI Index,529.0
2004-11-30,IDR Curncy,SIMCINDI Index,399.5
2004-12-31,IDR Curncy,SIMCINDI Index,588.7
2005-01-31,IDR Curncy,SIMCINDI Index,450.7
2005-02-28,IDR Curncy,SIMCINDI Index,370.1
2005-03-31,IDR Curncy,SIMCINDI Index,595.7
2005-04-30,IDR Curncy,SIMCINDI Index,496.6
2005-05-31,IDR Curncy,SIMCINDI Index,775.3
2005-06-30,IDR Curncy,SIMCINDI Index,693.1
2005-07-31,IDR Curncy,SIMCINDI Index,626.7
2005-08-31,IDR Curncy,SIMCINDI Index,623.9
2005-09-30,IDR Curncy,SIMCINDI Index,597.9
2005-10-31,IDR Curncy,SIMCINDI Index,698.3
2005-11-30,IDR Curncy,SIMCINDI Index,431.3
2005-12-31,IDR Curncy,SIMCINDI Index,463.4
2006-01-31,IDR Curncy,SIMCINDI Index,380.2
2006-02-28,IDR Curncy,SIMCINDI Index,843.4
2006-03-31,IDR Curncy,SIMCINDI Index,553.8
2006-04-30,IDR Curncy,SIMCINDI Index,486.6
2006-05-31,IDR Curncy,SIMCINDI Index,636.4
2006-06-30,IDR Curncy,SIMCINDI Index,644.5
2006-07-31,IDR Curncy,SIMCINDI Index,781.5
2006-08-31,IDR Curncy,SIMCINDI Index,912.9
2006-09-30,IDR Curncy,SIMCINDI Index,936.3
2006-10-31,IDR Curncy,SIMCINDI Index,550.4
2006-11-30,IDR Curncy,SIMCINDI Index,533.6
2006-12-31,IDR Curncy,SIMCINDI Index,499.2
2007-01-31,IDR Curncy,SIMCINDI Index,642.4
2007-02-28,IDR Curncy,SIMCINDI Index,464.4
2007-03-31,IDR Curncy,SIMCINDI Index,828.4
2007-04-30,IDR Curncy,SIMCINDI Index,587.0
2007-05-31,IDR Curncy,SIMCINDI Index,683.9
2007-06-30,IDR Curncy,SIMCINDI Index,767.6
2007-07-31,IDR Curncy,SIMCINDI Index,714.2
2007-08-31,IDR Curncy,SIMCINDI Index,598.6
2007-09-30,IDR Curncy,SIMCINDI Index,782.9
2007-10-31,IDR Curncy,SIMCINDI Index,1036.8
2007-11-30,IDR Curncy,SIMCINDI Index,836.5
2007-12-31,IDR Curncy,SIMCINDI Index,899.7
2008-01-31,IDR Curncy,SIMCINDI Index,1147.3
2008-02-29,IDR Curncy,SIMCINDI Index,774.9
2008-03-31,IDR Curncy,SIMCINDI Index,949.5
2008-04-30,IDR Curncy,SIMCINDI Index,1022.0
2008-05-31,IDR Curncy,SIMCINDI Index,1178.8
2008-06-30,IDR Curncy,SIMCINDI Index,1215.4
2008-07-31,IDR Curncy,SIMCINDI Index,1525.3
2008-08-31,IDR Curncy,SIMCINDI Index,872.6
2008-09-30,IDR Curncy,SIMCINDI Index,844.2
2008-10-31,IDR Curncy,SIMCINDI Index,1074.8
2008-11-30,IDR Curncy,SIMCINDI Index,741.6
2008-12-31,IDR Curncy,SIMCINDI Index,628.1
2009-01-31,IDR Curncy,SIMCINDI Index,642.8
2009-02-28,IDR Curncy,SIMCINDI Index,664.1
2009-03-31,IDR Curncy,SIMCINDI Index,636.7
2009-04-30,IDR Curncy,SIMCINDI Index,976.8
2009-05-31,IDR Curncy,SIMCINDI Index,487.8
2009-06-30,IDR Curncy,SIMCINDI Index,641.3
2009-07-31,IDR Curncy,SIMCINDI Index,682.1
2009-08-31,IDR Curncy,SIMCINDI Index,845.0
2009-09-30,IDR Curncy,SIMCINDI Index,655.5
2009-10-31,IDR Curncy,SIMCINDI Index,781.4
2009-11-30,IDR Curncy,SIMCINDI Index,542.4
2009-12-31,IDR Curncy,SIMCINDI Index,602.7
2010-01-31,IDR Curncy,SIMCINDI Index,1055.2
2010-02-28,IDR Curncy,SIMCINDI Index,803.7
2010-03-31,IDR Curncy,SIMCINDI Index,1095.4
2010-04-30,IDR Curncy,SIMCINDI Index,1024.8
2010-05-31,IDR Curncy,SIMCINDI Index,957.4
2010-06-30,IDR Curncy,SIMCINDI Index,1343.9
2010-07-31,IDR Curncy,SIMCINDI Index,857.4
2010-08-31,IDR Curncy,SIMCINDI Index,1000.5
2010-09-30,IDR Curncy,SIMCINDI Index,1122.8
2010-10-31,IDR Curncy,SIMCINDI Index,916.6
2010-11-30,IDR Curncy,SIMCINDI Index,1043.5
2010-12-31,IDR Curncy,SIMCINDI Index,1344.8
2011-01-31,IDR Curncy,SIMCINDI Index,1488.8
2011-02-28,IDR Curncy,SIMCINDI Index,1465.3
2011-03-31,IDR Curncy,SIMCINDI Index,1434.1
2011-04-30,IDR Curncy,SIMCINDI Index,1848.2
2011-05-31,IDR Curncy,SIMCINDI Index,1692.1
2011-06-30,IDR Curncy,SIMCINDI Index,1408.4
2011-07-31,IDR Curncy,SIMCINDI Index,1292.4
2011-08-31,IDR Curncy,SIMCINDI Index,1456.1
2011-09-30,IDR Curncy,SIMCINDI Index,1507.5
2011-10-31,IDR Curncy,SIMCINDI Index,1580.8
2011-11-30,IDR Curncy,SIMCINDI Index,1425.9
2011-12-31,IDR Curncy,SIMCINDI Index,1171.6
2012-01-31,IDR Curncy,SIMCINDI Index,1744.3
2012-02-29,IDR Curncy,SIMCINDI Index,2145.1
2012-03-31,IDR Curncy,SIMCINDI Index,1501.5
2012-04-30,IDR Curncy,SIMCINDI Index,1421.6
2012-05-31,IDR Curncy,SIMCINDI Index,1416.8
2012-06-30,IDR Curncy,SIMCINDI Index,826.1
2012-07-31,IDR Curncy,SIMCINDI Index,973.1
2012-08-31,IDR Curncy,SIMCINDI Index,1303.0
2012-09-30,IDR Curncy,SIMCINDI Index,1421.5
2012-10-31,IDR Curncy,SIMCINDI Index,1273.6
2012-11-30,IDR Curncy,SIMCINDI Index,1171.0
2012-12-31,IDR Curncy,SIMCINDI Index,1016.9
2013-01-31,IDR Curncy,SIMCINDI Index,1075.8
2013-02-28,IDR Curncy,SIMCINDI Index,701.8
2013-03-31,IDR Curncy,SIMCINDI Index,832.0
2013-04-30,IDR Curncy,SIMCINDI Index,914.0
2013-05-31,IDR Curncy,SIMCINDI Index,1079.7
2013-06-30,IDR Curncy,SIMCINDI Index,794.4
2013-07-31,IDR Curncy,SIMCINDI Index,1107.8
2013-08-31,IDR Curncy,SIMCINDI Index,1204.6
2013-09-30,IDR Curncy,SIMCINDI Index,1150.9
2013-10-31,IDR Curncy,SIMCINDI Index,850.7
2013-11-30,IDR Curncy,SIMCINDI Index,886.1
2013-12-31,IDR Curncy,SIMCINDI Index,818.3
2014-01-31,IDR Curncy,SIMCINDI Index,1080.3
2014-02-28,IDR Curncy,SIMCINDI Index,917.8
2014-03-31,IDR Curncy,SIMCINDI Index,784.2
2014-04-30,IDR Curncy,SIMCINDI Index,1149.6
2014-05-31,IDR Curncy,SIMCINDI Index,848.1
2014-06-30,IDR Curncy,SIMCINDI Index,1100.8
2014-07-31,IDR Curncy,SIMCINDI Index,736.3
2014-08-31,IDR Curncy,SIMCINDI Index,551.8
2014-09-30,IDR Curncy,SIMCINDI Index,679.5
2014-10-31,IDR Curncy,SIMCINDI Index,899.0
2014-11-30,IDR Curncy,SIMCINDI Index,840.9
2014-12-31,IDR Curncy,SIMCINDI Index,892.2
2015-01-31,IDR Curncy,SIMCINDI Index,703.9
2015-02-28,IDR Curncy,SIMCINDI Index,563.8
2015-03-31,IDR Curncy,SIMCINDI Index,652.5
2015-04-30,IDR Curncy,SIMCINDI Index,743.1
2015-05-31,IDR Curncy,SIMCINDI Index,824.4
2015-06-30,IDR Curncy,SIMCINDI Index,899.4
2015-07-31,IDR Curncy,SIMCINDI Index,776.6
2015-08-31,IDR Curncy,SIMCINDI Index,541.3
2015-09-30,IDR Curncy,SIMCINDI Index,570.9
2015-10-31,IDR Curncy,SIMCINDI Index,575.6
2015-11-30,IDR Curncy,SIMCINDI Index,454.2
2015-12-31,IDR Curncy,SIMCINDI Index,616.2
2016-01-31,IDR Curncy,SIMCINDI Index,588.8
2016-02-29,IDR Curncy,SIMCINDI Index,687.6
2016-03-31,IDR Curncy,SIMCINDI Index,558.2
2016-04-30,IDR Curncy,SIMCINDI Index,502.8
2016-05-31,IDR Curncy,SIMCINDI Index,696.7
2016-06-30,IDR Curncy,SIMCINDI Index,686.3
2016-07-31,IDR Curncy,SIMCINDI Index,718.8
2016-08-31,IDR Curncy,SIMCINDI Index,605.4
2016-09-30,IDR Curncy,SIMCINDI Index,620.2
2016-10-31,IDR Curncy,SIMCINDI Index,874.2
2016-11-30,IDR Curncy,SIMCINDI Index,1010.1
2016-12-31,IDR Curncy,SIMCINDI Index,602.0
2017-01-31,IDR Curncy,SIMCINDI Index,904.6
2017-02-28,IDR Curncy,SIMCINDI Index,758.3
2017-03-31,IDR Curncy,SIMCINDI Index,1034.8
2017-04-30,IDR Curncy,SIMCINDI Index,596.2
2017-05-31,IDR Curncy,SIMCINDI Index,766.9
2017-06-30,IDR Curncy,SIMCINDI Index,516.2
2017-07-31,IDR Curncy,SIMCINDI Index,811.2
2017-08-31,IDR Curncy,SIMCINDI Index,882.9
2017-09-30,IDR Curncy,SIMCINDI Index,856.6
2017-10-31,IDR Curncy,SIMCINDI Index,1160.1
2017-11-30,IDR Curncy,SIMCINDI Index,964.1
2017-12-31,IDR Curncy,SIMCINDI Index,782.0
2018-01-31,IDR Curncy,SIMCINDI Index,776.8
2018-02-28,IDR Curncy,SIMCINDI Index,642.6
2018-03-31,IDR Curncy,SIMCINDI Index,850.2
2018-04-30,IDR Curncy,SIMCINDI Index,623.1
2018-05-31,IDR Curncy,SIMCINDI Index,779.4
2018-06-30,IDR Curncy,SIMCINDI Index,719.3
2018-07-31,IDR Curncy,SIMCINDI Index,960.4
2018-08-31,IDR Curncy,SIMCINDI Index,861.5
2018-09-30,IDR Curncy,SIMCINDI Index,821.9
2018-10-31,IDR Curncy,SIMCINDI Index,1054.9
2018-11-30,IDR Curncy,SIMCINDI Index,951.8
2018-12-31,IDR Curncy,SIMCINDI Index,761.9
2019-01-31,IDR Curncy,SIMCINDI Index,594.3
2019-02-28,IDR Curncy,SIMCINDI Index,670.2
2019-03-31,IDR Curncy,SIMCINDI Index,627.3
2019-04-30,IDR Curncy,SIMCINDI Index,672.9
2019-05-31,IDR Curncy,SIMCINDI Index,938.9
2019-06-30,IDR Curncy,SIMCINDI Index,509.6
2019-07-31,IDR Curncy,SIMCINDI Index,782.7
2019-08-31,IDR Curncy,SIMCINDI Index,960.0
2019-09-30,IDR Curncy,SIMCINDI Index,869.6
2019-10-31,IDR Curncy,SIMCINDI Index,802.5
2019-11-30,IDR Curncy,SIMCINDI Index,552.6
2019-12-31,IDR Curncy,SIMCINDI Index,705.0
2020-01-31,IDR Curncy,SIMCINDI Index,818.9
2020-02-29,IDR Curncy,SIMCINDI Index,601.1
2020-03-31,IDR Curncy,SIMCINDI Index,703.5
2020-04-30,IDR Curncy,SIMCINDI Index,276.2
2020-05-31,IDR Curncy,SIMCINDI Index,436.3
2020-06-30,IDR Curncy,SIMCINDI Index,695.1
2020-07-31,IDR Curncy,SIMCINDI Index,737.6
2020-08-31,IDR Curncy,SIMCINDI Index,524.3
2020-09-30,IDR Curncy,SIMCINDI Index,521.8
2020-10-31,IDR Curncy,SIMCINDI Index,603.0
2020-11-30,IDR Curncy,SIMCINDI Index,589.7
2020-12-31,IDR Curncy,SIMCINDI Index,636.5
2021-01-31,IDR Curncy,SIMCINDI Index,493.9
2021-02-28,IDR Curncy,SIMCINDI Index,786.3
2021-03-31,IDR Curncy,SIMCINDI Index,859.4
2021-04-30,IDR Curncy,SIMCINDI Index,880.8
2021-05-31,IDR Curncy,SIMCINDI Index,716.8
2021-06-30,IDR Curncy,SIMCINDI Index,945.5
2021-07-31,IDR Curncy,SIMCINDI Index,900.9
2021-08-31,IDR Curncy,SIMCINDI Index,825.5
2021-09-30,IDR Curncy,SIMCINDI Index,598.0
2021-10-31,IDR Curncy,SIMCINDI Index,830.7
2021-11-30,IDR Curncy,SIMCINDI Index,981.1
2021-12-31,IDR Curncy,SIMCINDI Index,1065.6
2022-01-31,IDR Curncy,SIMCINDI Index,851.3
2022-02-28,IDR Curncy,SIMCINDI Index,1038.8
2022-03-31,IDR Curncy,SIMCINDI Index,1023.8
2022-04-30,IDR Curncy,SIMCINDI Index,1159.6
2022-05-31,IDR Curncy,SIMCINDI Index,885.6
2000-01-31,TWD Curncy,TWEOTTLY Index,10.88
2000-02-29,TWD Curncy,TWEOTTLY Index,13.54
2000-03-31,TWD Curncy,TWEOTTLY Index,19.82
2000-04-30,TWD Curncy,TWEOTTLY Index,17.53
2000-05-31,TWD Curncy,TWEOTTLY Index,29.05
2000-06-30,TWD Curncy,TWEOTTLY Index,32.63
2000-07-31,TWD Curncy,TWEOTTLY Index,19.17
2000-08-31,TWD Curncy,TWEOTTLY Index,25.09
2000-09-30,TWD Curncy,TWEOTTLY Index,33.37
2000-10-31,TWD Curncy,TWEOTTLY Index,16.31
2000-11-30,TWD Curncy,TWEOTTLY Index,14.74
2000-12-31,TWD Curncy,TWEOTTLY Index,11.72
2001-01-31,TWD Curncy,TWEOTTLY Index,-4.64
2001-02-28,TWD Curncy,TWEOTTLY Index,8.9
2001-03-31,TWD Curncy,TWEOTTLY Index,-1.12
2001-04-30,TWD Curncy,TWEOTTLY Index,-6.63
2001-05-31,TWD Curncy,TWEOTTLY Index,-13.96
2001-06-30,TWD Curncy,TWEOTTLY Index,-19.93
2001-07-31,TWD Curncy,TWEOTTLY Index,-16.78
2001-08-31,TWD Curncy,TWEOTTLY Index,-16.71
2001-09-30,TWD Curncy,TWEOTTLY Index,-26.81
2001-10-31,TWD Curncy,TWEOTTLY Index,-12.33
2001-11-30,TWD Curncy,TWEOTTLY Index,-11.16
2001-12-31,TWD Curncy,TWEOTTLY Index,-8.1
2002-01-31,TWD Curncy,TWEOTTLY Index,9.2
2002-02-28,TWD Curncy,TWEOTTLY Index,-5.11
2002-03-31,TWD Curncy,TWEOTTLY Index,1.68
2002-04-30,TWD Curncy,TWEOTTLY Index,11.45
2002-05-31,TWD Curncy,TWEOTTLY Index,14.27
2002-06-30,TWD Curncy,TWEOTTLY Index,11.01
2002-07-31,TWD Curncy,TWEOTTLY Index,16.88
2002-08-31,TWD Curncy,TWEOTTLY Index,13.9
2002-09-30,TWD Curncy,TWEOTTLY Index,21.98
2002-10-31,TWD Curncy,TWEOTTLY Index,12.32
2002-11-30,TWD Curncy,TWEOTTLY Index,13.82
2002-12-31,TWD Curncy,TWEOTTLY Index,14.02
2003-01-31,TWD Curncy,TWEOTTLY Index,14.96
2003-02-28,TWD Curncy,TWEOTTLY Index,9.89
2003-03-31,TWD Curncy,TWEOTTLY Index,6.1
2003-04-30,TWD Curncy,TWEOTTLY Index,4.57
2003-05-31,TWD Curncy,TWEOTTLY Index,4.33
2003-06-30,TWD Curncy,TWEOTTLY Index,11.68
2003-07-31,TWD Curncy,TWEOTTLY Index,14.82
2003-08-31,TWD Curncy,TWEOTTLY Index,10.69
2003-09-30,TWD Curncy,TWEOTTLY Index,20.44
2003-10-31,TWD Curncy,TWEOTTLY Index,19.93
2003-11-30,TWD Curncy,TWEOTTLY Index,13.16
2003-12-31,TWD Curncy,TWEOTTLY Index,20.5
2004-01-31,TWD Curncy,TWEOTTLY Index,7.05
2004-02-29,TWD Curncy,TWEOTTLY Index,34.69
2004-03-31,TWD Curncy,TWEOTTLY Index,27.8
2004-04-30,TWD Curncy,TWEOTTLY Index,33.54
2004-05-31,TWD Curncy,TWEOTTLY Index,25.85
2004-06-30,TWD Curncy,TWEOTTLY Index,28.03
2004-07-31,TWD Curncy,TWEOTTLY Index,27.84
2004-08-31,TWD Curncy,TWEOTTLY Index,25.55
2004-09-30,TWD Curncy,TWEOTTLY Index,26.59
2004-10-31,TWD Curncy,TWEOTTLY Index,25.46
2004-11-30,TWD Curncy,TWEOTTLY Index,30.11
2004-12-31,TWD Curncy,TWEOTTLY Index,25.97
2005-01-31,TWD Curncy,TWEOTTLY Index,32.2
2005-02-28,TWD Curncy,TWEOTTLY Index,7.68
2005-03-31,TWD Curncy,TWEOTTLY Index,21.23
2005-04-30,TWD Curncy,TWEOTTLY Index,15.42
2005-05-31,TWD Curncy,TWEOTTLY Index,13.16
2005-06-30,TWD Curncy,TWEOTTLY Index,16.7
2005-07-31,TWD Curncy,TWEOTTLY Index,8.73
2005-08-31,TWD Curncy,TWEOTTLY Index,22.66
2005-09-30,TWD Curncy,TWEOTTLY Index,21.98
2005-10-31,TWD Curncy,TWEOTTLY Index,21.57
2005-11-30,TWD Curncy,TWEOTTLY Index,24.58
2005-12-31,TWD Curncy,TWEOTTLY Index,24.22
2006-01-31,TWD Curncy,TWEOTTLY Index,20.01
2006-02-28,TWD Curncy,TWEOTTLY Index,25.14
2006-03-31,TWD Curncy,TWEOTTLY Index,19.33
2006-04-30,TWD Curncy,TWEOTTLY Index,18.58
2006-05-31,TWD Curncy,TWEOTTLY Index,26.02
2006-06-30,TWD Curncy,TWEOTTLY Index,20.61
2006-07-31,TWD Curncy,TWEOTTLY Index,19.42
2006-08-31,TWD Curncy,TWEOTTLY Index,18.33
2006-09-30,TWD Curncy,TWEOTTLY Index,11.99
2006-10-31,TWD Curncy,TWEOTTLY Index,10.89
2006-11-30,TWD Curncy,TWEOTTLY Index,10.6
2006-12-31,TWD Curncy,TWEOTTLY Index,7.31
2007-01-31,TWD Curncy,TWEOTTLY Index,17.27
2007-02-28,TWD Curncy,TWEOTTLY Index,8.17
2007-03-31,TWD Curncy,TWEOTTLY Index,12.4
2007-04-30,TWD Curncy,TWEOTTLY Index,11.27
2007-05-31,TWD Curncy,TWEOTTLY Index,11.91
2007-06-30,TWD Curncy,TWEOTTLY Index,15.18
2007-07-31,TWD Curncy,TWEOTTLY Index,23.5
2007-08-31,TWD Curncy,TWEOTTLY Index,16.31
2007-09-30,TWD Curncy,TWEOTTLY Index,16.1
2007-10-31,TWD Curncy,TWEOTTLY Index,17.98
2007-11-30,TWD Curncy,TWEOTTLY Index,17.18
2007-12-31,TWD Curncy,TWEOTTLY Index,17.56
2008-01-31,TWD Curncy,TWEOTTLY Index,16.9
2008-02-29,TWD Curncy,TWEOTTLY Index,18.08
2008-03-31,TWD Curncy,TWEOTTLY Index,12.79
2008-04-30,TWD Curncy,TWEOTTLY Index,15.68
2008-05-31,TWD Curncy,TWEOTTLY Index,14.47
2008-06-30,TWD Curncy,TWEOTTLY Index,9.28
2008-07-31,TWD Curncy,TWEOTTLY Index,5.52
2008-08-31,TWD Curncy,TWEOTTLY Index,5.39
2008-09-30,TWD Curncy,TWEOTTLY Index,2.82
2008-10-31,TWD Curncy,TWEOTTLY Index,-5.55
2008-11-30,TWD Curncy,TWEOTTLY Index,-28.51
2008-12-31,TWD Curncy,TWEOTTLY Index,-33.0
2009-01-31,TWD Curncy,TWEOTTLY Index,-41.68
2009-02-28,TWD Curncy,TWEOTTLY Index,-22.27
2009-03-31,TWD Curncy,TWEOTTLY Index,-24.3
2009-04-30,TWD Curncy,TWEOTTLY Index,-20.91
2009-05-31,TWD Curncy,TWEOTTLY Index,-20.14
2009-06-30,TWD Curncy,TWEOTTLY Index,-10.92
2009-07-31,TWD Curncy,TWEOTTLY Index,-8.77
2009-08-31,TWD Curncy,TWEOTTLY Index,-11.96
2009-09-30,TWD Curncy,TWEOTTLY Index,-3.0
2009-10-31,TWD Curncy,TWEOTTLY Index,4.41
2009-11-30,TWD Curncy,TWEOTTLY Index,37.1
2009-12-31,TWD Curncy,TWEOTTLY Index,52.64
2010-01-31,TWD Curncy,TWEOTTLY Index,71.83
2010-02-28,TWD Curncy,TWEOTTLY Index,36.24
2010-03-31,TWD Curncy,TWEOTTLY Index,43.67
2010-04-30,TWD Curncy,TWEOTTLY Index,35.16
2010-05-31,TWD Curncy,TWEOTTLY Index,34.03
2010-06-30,TWD Curncy,TWEOTTLY Index,22.5
2010-07-31,TWD Curncy,TWEOTTLY Index,18.23
2010-08-31,TWD Curncy,TWEOTTLY Index,23.3
2010-09-30,TWD Curncy,TWEOTTLY Index,16.67
2010-10-31,TWD Curncy,TWEOTTLY Index,12.25
2010-11-30,TWD Curncy,TWEOTTLY Index,14.34
2010-12-31,TWD Curncy,TWEOTTLY Index,15.26
2011-01-31,TWD Curncy,TWEOTTLY Index,13.46
2011-02-28,TWD Curncy,TWEOTTLY Index,5.35
2011-03-31,TWD Curncy,TWEOTTLY Index,13.37
2011-04-30,TWD Curncy,TWEOTTLY Index,10.15
2011-05-31,TWD Curncy,TWEOTTLY Index,11.52
2011-06-30,TWD Curncy,TWEOTTLY Index,9.18
2011-07-31,TWD Curncy,TWEOTTLY Index,11.11
2011-08-31,TWD Curncy,TWEOTTLY Index,5.27
2011-09-30,TWD Curncy,TWEOTTLY Index,2.72
2011-10-31,TWD Curncy,TWEOTTLY Index,4.37
2011-11-30,TWD Curncy,TWEOTTLY Index,2.55
2011-12-31,TWD Curncy,TWEOTTLY Index,-0.72
2012-01-31,TWD Curncy,TWEOTTLY Index,-8.63
2012-02-29,TWD Curncy,TWEOTTLY Index,17.6
2012-03-31,TWD Curncy,TWEOTTLY Index,-1.58
2012-04-30,TWD Curncy,TWEOTTLY Index,-3.52
2012-05-31,TWD Curncy,TWEOTTLY Index,-3.04
2012-06-30,TWD Curncy,TWEOTTLY Index,-2.62
2012-07-31,TWD Curncy,TWEOTTLY Index,-4.39
2012-08-31,TWD Curncy,TWEOTTLY Index,-1.53
2012-09-30,TWD Curncy,TWEOTTLY Index,1.9
2012-10-31,TWD Curncy,TWEOTTLY Index,3.16
2012-11-30,TWD Curncy,TWEOTTLY Index,11.12
2012-12-31,TWD Curncy,TWEOTTLY Index,8.51
2013-01-31,TWD Curncy,TWEOTTLY Index,17.95
2013-02-28,TWD Curncy,TWEOTTLY Index,-14.47
2013-03-31,TWD Curncy,TWEOTTLY Index,-6.6
