"","date","SNEER","KRW","MYR","CNY","THB","IDR","TWD","INR","JPY","EUR","AUD","GBP","SGD"
"2018-06-29",2018-06-29,125.23,1114.6,4.0385,6.621,33.123,14330,30.494,68.47,110.76,1.1684,0.7405,1.3207,1.3624
"2018-07-06",2018-07-06,125.45,1116,4.04,6.6427,33.17,14370,30.493,68.8788,110.47,1.1746,0.743,1.3283,1.358
"2018-07-13",2018-07-13,125.87,1123.45,4.051,6.6916,33.338,14385,30.553,68.53,112.38,1.1685,0.7424,1.3222,1.3658
"2018-07-20",2018-07-20,125.94,1133.75,4.062,6.7697,33.412,14480,30.711,68.8488,111.41,1.1724,0.7415,1.3136,1.3631
"2018-07-27",2018-07-27,126.2,1118.15,4.0625,6.8133,33.412,14418,30.587,68.6625,111.05,1.1657,0.74,1.3105,1.3616
"2018-08-03",2018-08-03,126.28,1127.7,4.0813,6.827,33.345,14495,30.701,68.61,111.25,1.1568,0.7404,1.3001,1.3659
"2018-08-10",2018-08-10,126.32,1128.9,4.086,6.8463,33.263,14475,30.707,68.835,110.83,1.1413,0.7302,1.2758,1.3734
"2018-08-17",2018-08-17,126.28,1124.95,4.106,6.8775,33.257,14475,30.799,68.835,110.5,1.1438,0.7313,1.2749,1.3713
"2018-08-24",2018-08-24,126.33,1119,4.1075,6.8105,32.75,14640,30.779,69.9088,111.24,1.1622,0.7329,1.2846,1.3656
"2018-08-31",2018-08-31,126.3,1112.9,4.1075,6.8315,32.73,14730,30.719,70.9962,111.03,1.1602,0.7189,1.296,1.3721
"2018-09-07",2018-09-07,126.01,1122.9,4.146,6.8438,32.79,14820,30.772,71.7363,110.99,1.1553,0.7107,1.292,1.3786
"2018-09-14",2018-09-14,126.15,1116.65,4.1383,6.8675,32.568,14807,30.756,71.855,112.06,1.1625,0.7153,1.3068,1.3742
"2018-09-21",2018-09-21,126.38,1115.4,4.1305,6.8571,32.38,14817,30.708,72.205,112.59,1.1749,0.729,1.3072,1.364
"2018-09-28",2018-09-28,126.73,1109.3,4.1383,6.8688,32.342,14903,30.543,72.49,113.7,1.1604,0.7224,1.3031,1.367
"2018-10-05",2018-10-05,126.41,1130.6,4.1497,6.8688,32.868,15183,30.835,73.765,113.72,1.1524,0.7052,1.312,1.3825
"2018-10-12",2018-10-12,126.27,1131.45,4.154,6.922,32.755,15205,30.884,73.5725,112.21,1.156,0.7114,1.3153,1.3782
"2018-10-19",2018-10-19,126.53,1132.1,4.1575,6.929,32.61,15187,30.972,73.325,112.55,1.1514,0.7119,1.3076,1.3778
"2018-10-26",2018-10-26,126.76,1141.85,4.1768,6.9435,33.12,15216,31.001,73.4675,111.91,1.1403,0.709,1.2828,1.38
"2018-11-02",2018-11-02,126.74,1121.8,4.1588,6.8907,32.823,14955,30.733,72.4375,113.2,1.1388,0.7193,1.297,1.3757
"2018-11-09",2018-11-09,126.85,1128.3,4.179,6.9567,33.02,14678,30.805,72.495,113.83,1.1336,0.7226,1.2972,1.3791
"2018-11-16",2018-11-16,126.76,1128.6,4.1915,6.938,32.98,14612,30.887,71.9275,112.83,1.1415,0.7332,1.2834,1.3731
"2018-11-23",2018-11-23,126.93,1130.5,4.1905,6.9485,33.05,14540,30.901,71.9275,112.96,1.1337,0.7233,1.2814,1.3749
"2018-11-30",2018-11-30,126.94,1120.8,4.1842,6.9605,32.885,14302,30.844,69.5837,113.57,1.1317,0.7306,1.2749,1.3724
"2018-12-07",2018-12-07,127.03,1119.7,4.167,6.8743,32.805,14480,30.839,70.8112,112.69,1.1379,0.7208,1.2726,1.37
"2018-12-14",2018-12-14,127.05,1130.75,4.1862,6.9076,32.8,14585,30.86,71.8963,113.39,1.1306,0.7172,1.2583,1.3764
"2018-12-21",2018-12-21,127.06,1122.55,4.179,6.9065,32.662,14553,30.796,70.1738,111.22,1.1372,0.704,1.2645,1.3738
"2018-12-28",2018-12-28,126.87,1115.85,4.154,6.8785,32.548,14568,30.711,69.9463,110.27,1.1444,0.7047,1.2699,1.3663
"2019-01-04",2019-01-04,127.13,1124.45,4.136,6.8692,32.09,14270,30.854,69.7312,108.51,1.1395,0.7113,1.2723,1.3593
"2019-01-11",2019-01-11,127.26,1116.4,4.095,6.763,31.915,14048,30.798,70.495,108.48,1.1469,0.7215,1.2844,1.3534
"2019-01-18",2019-01-18,127.23,1121.95,4.113,6.7778,31.705,14178,30.842,71.1875,109.78,1.1363,0.7168,1.2872,1.3587
"2019-01-25",2019-01-25,127.19,1121.25,4.1257,6.7483,31.658,14093,30.822,71.175,109.55,1.1406,0.7179,1.3196,1.3533
"2019-02-01",2019-02-01,127.29,1119.05,4.1257,6.7454,31.29,13945,30.737,71.255,109.5,1.1456,0.725,1.3079,1.35
"2019-02-08",2019-02-08,127.13,1123.85,4.0688,6.7454,31.475,13965,30.737,71.3087,109.73,1.1323,0.7088,1.2944,1.3563
"2019-02-15",2019-02-15,127.26,1128.8,4.086,6.7732,31.278,14149,30.845,71.2275,110.47,1.1296,0.7141,1.2889,1.3566
"2019-02-22",2019-02-22,127.37,1125.3,4.0775,6.7137,31.33,14058,30.819,71.14,110.69,1.1335,0.7129,1.3053,1.3511
"2019-03-01",2019-03-01,127.44,1125.3,4.0743,6.7062,31.72,14120,30.819,70.91,111.89,1.1365,0.7079,1.3202,1.3552
"2019-03-08",2019-03-08,127.27,1136.1,4.0898,6.7214,31.763,14315,30.899,70.1488,111.17,1.1235,0.7045,1.3015,1.3588
"2019-03-15",2019-03-15,127.35,1137.1,4.0905,6.7137,31.685,14262,30.885,69.0963,111.48,1.1326,0.7085,1.329,1.3531
"2019-03-22",2019-03-22,127.52,1130.2,4.0645,6.7182,31.68,14165,30.8,68.985,109.92,1.1302,0.7083,1.3209,1.3526
"2019-03-29",2019-03-29,127.45,1135.2,4.082,6.7121,31.74,14241,30.822,69.1488,110.86,1.1218,0.7096,1.3035,1.3557
"2019-04-05",2019-04-05,127.53,1136.35,4.0885,6.7121,31.872,14133,30.822,69.23,111.73,1.1216,0.7105,1.3038,1.3549
"2019-04-12",2019-04-12,127.56,1139.45,4.1143,6.7036,31.763,14095,30.878,69.16,112.02,1.1299,0.7173,1.3074,1.3529
"2019-04-19",2019-04-19,127.61,1136.8,4.133,6.7042,31.83,14095,30.837,69.16,111.92,1.1245,0.7152,1.2993,1.3552
"2019-04-26",2019-04-26,127.57,1160.9,4.1318,6.7288,31.975,14190,30.902,70.0188,111.58,1.1151,0.7042,1.2916,1.362
"2019-05-03",2019-05-03,127.55,1169.8,4.1433,6.7288,32.035,14266,30.903,69.2225,111.1,1.1198,0.7018,1.3173,1.3605
"2019-05-10",2019-05-10,127.6,1177.3,4.1575,6.8225,31.592,14327,30.954,69.9037,109.95,1.1233,0.7002,1.2998,1.3626
"2019-05-17",2019-05-17,127.45,1195.6,4.1765,6.9179,31.75,14453,31.28,70.26,110.08,1.1158,0.6868,1.2724,1.3774
"2019-05-24",2019-05-24,127.06,1188.3,4.188,6.9002,31.853,14390,31.512,69.5262,109.31,1.1203,0.6927,1.2714,1.3753
"2019-05-31",2019-05-31,126.96,1190.9,4.19,6.905,31.645,14273,31.603,69.6975,108.29,1.1169,0.6938,1.2629,1.3748
"2019-06-07",2019-06-07,127.45,1181.4,4.159,6.905,31.37,14273,31.603,69.47,108.19,1.1334,0.7001,1.2737,1.362
"2019-06-14",2019-06-14,127.55,1185.15,4.1658,6.9255,31.145,14325,31.526,69.8013,108.56,1.1208,0.6872,1.2589,1.3716
"2019-06-21",2019-06-21,127.67,1163.9,4.149,6.8685,30.853,14158,31.14,69.5875,107.32,1.1369,0.6926,1.2737,1.3552
"2019-06-28",2019-06-28,127.86,1154.7,4.132,6.8668,30.67,14128,31.063,69.0275,107.85,1.1373,0.702,1.2696,1.353
"2019-07-05",2019-07-05,127.85,1170.4,4.1355,6.8936,30.65,14083,31.101,68.4175,108.47,1.1225,0.698,1.2521,1.3596
"2019-07-12",2019-07-12,127.82,1178.95,4.113,6.8808,30.882,14007,31.078,68.6825,107.91,1.127,0.702,1.2572,1.357
"2019-07-19",2019-07-19,127.65,1174.45,4.1128,6.8821,30.783,13938,31.041,68.8062,107.71,1.1221,0.7042,1.2502,1.3604
"2019-07-26",2019-07-26,127.34,1185,4.1195,6.8795,30.93,14008,31.086,68.9037,108.68,1.1128,0.6911,1.2384,1.3696
"2019-08-02",2019-08-02,127.14,1197.9,4.158,6.9405,30.81,14185,31.376,69.6075,106.59,1.1108,0.6801,1.2162,1.3773
"2019-08-09",2019-08-09,126.91,1210,4.184,7.062,30.728,14194,31.376,70.79,105.69,1.12,0.6786,1.2033,1.3851
"2019-08-16",2019-08-16,126.53,1211.5,4.1782,7.0428,30.9,14243,31.361,71.155,106.38,1.109,0.6779,1.2149,1.3845
"2019-08-23",2019-08-23,126.88,1210.65,4.1912,7.0955,30.715,14215,31.386,71.6637,105.39,1.1144,0.6756,1.2266,1.387
"2019-08-30",2019-08-30,126.91,1211.3,4.2055,7.156,30.575,14191,31.398,71.405,106.28,1.0982,0.6733,1.2156,1.3872
"2019-09-06",2019-09-06,127.07,1196.95,4.179,7.1164,30.673,14095,31.245,71.725,106.92,1.1029,0.6846,1.2283,1.3814
"2019-09-13",2019-09-13,127.4,1196.95,4.164,7.1164,30.448,13965,31.245,70.93,108.09,1.1073,0.6879,1.2501,1.3732
"2019-09-20",2019-09-20,127.62,1188.05,4.1675,7.0916,30.46,14055,30.967,70.945,107.56,1.1017,0.6766,1.2478,1.3766
"2019-09-27",2019-09-27,127.64,1199.95,4.1858,7.1228,30.64,14172,31.03,70.5625,107.92,1.094,0.6764,1.2292,1.3817
"2019-10-04",2019-10-04,127.53,1196.6,4.185,7.1228,30.438,14138,30.96,70.8825,106.94,1.0979,0.6771,1.2331,1.3787
"2019-10-11",2019-10-11,127.61,1188.9,4.1865,7.0883,30.395,14138,30.96,71.0175,108.29,1.1042,0.6794,1.2668,1.3733
"2019-10-18",2019-10-18,128.11,1181.45,4.1865,7.0817,30.302,14146,30.603,71.1475,108.45,1.1167,0.6856,1.2984,1.3641
"2019-10-25",2019-10-25,128.27,1172.9,4.1845,7.0654,30.165,14038,30.582,70.8887,108.67,1.108,0.6823,1.2827,1.3632
"2019-11-01",2019-11-01,128.21,1165.55,4.1653,7.037,30.17,14039,30.472,70.8063,108.19,1.1166,0.6904,1.2946,1.3577
"2019-11-08",2019-11-08,128.27,1157.4,4.1347,6.9959,30.38,14014,30.403,71.285,109.26,1.1018,0.6863,1.2774,1.359
"2019-11-15",2019-11-15,128.3,1166.75,4.1525,7.0081,30.217,14077,30.525,71.7875,108.8,1.1051,0.6817,1.2897,1.3605
"2019-11-22",2019-11-22,128.32,1178.95,4.171,7.0383,30.19,14093,30.512,71.715,108.66,1.1021,0.6786,1.2834,1.3642
"2019-11-29",2019-11-29,128.16,1181.45,4.1778,7.0324,30.228,14108,30.505,71.7375,109.49,1.1018,0.6763,1.2925,1.3677
"2019-12-06",2019-12-06,128.18,1189.9,4.159,7.035,30.335,14038,30.49,71.2,108.58,1.106,0.6841,1.314,1.3606
"2019-12-13",2019-12-13,128.35,1171.65,4.1345,6.9763,30.212,13990,30.302,70.8138,109.38,1.1121,0.6876,1.3331,1.3533
"2019-12-20",2019-12-20,128.31,1160.2,4.141,7.0066,30.18,13989,30.171,71.12,109.44,1.1079,0.69,1.2999,1.3552
"2019-12-27",2019-12-27,128.38,1161.4,4.1272,6.9957,30.15,13952,30.141,71.3525,109.44,1.1177,0.698,1.3078,1.3523
"2020-01-03",2020-01-03,128.4,1166.9,4.1023,6.966,30.153,13930,30.056,71.7988,108.09,1.1161,0.695,1.3083,1.3493
"2020-01-10",2020-01-10,128.38,1161.65,4.076,6.9193,30.243,13772,30.008,70.9388,109.45,1.1121,0.6901,1.3064,1.3484
"2020-01-17",2020-01-17,128.41,1159.5,4.0547,6.8597,30.385,13645,29.94,71.0825,110.14,1.1092,0.6879,1.3016,1.3473
"2020-01-24",2020-01-24,128.42,1159.5,4.058,6.8597,30.557,13583,29.94,71.3325,109.28,1.1025,0.6832,1.3073,1.351
"2020-01-31",2020-01-31,127.85,1191.7,4.098,6.8597,31.163,13655,30.219,71.3525,108.35,1.1093,0.6692,1.3206,1.3648
"2020-02-07",2020-02-07,126.56,1186.5,4.1395,7.0025,31.298,13675,30.112,71.4075,109.75,1.0946,0.6673,1.2892,1.3895
"2020-02-14",2020-02-14,125.97,1183.1,4.138,6.9872,31.155,13693,30.029,71.3675,109.78,1.0831,0.6714,1.3047,1.3923
"2020-02-21",2020-02-21,125.87,1209.15,4.1915,7.0278,31.647,13760,30.396,71.3675,111.61,1.0847,0.6627,1.2964,1.3978
"2020-02-28",2020-02-28,126.05,1214.5,4.215,6.992,31.56,14318,30.396,72.1763,107.89,1.1026,0.6515,1.2823,1.3932
"2020-03-06",2020-03-06,126.01,1192.3,4.1727,6.9314,31.42,14243,30.018,73.7875,105.39,1.1284,0.6636,1.3048,1.3785
"2020-03-13",2020-03-13,125.35,1219.4,4.2775,7.0086,31.802,14778,30.172,73.9037,107.62,1.1107,0.6203,1.2278,1.415
"2020-03-20",2020-03-20,124.89,1248.05,4.3947,7.096,32.53,15960,30.261,75.195,110.93,1.0688,0.5785,1.1629,1.4506
"2020-03-27",2020-03-27,125.06,1211.1,4.337,7.096,32.607,16170,30.228,74.92,107.94,1.1141,0.6168,1.246,1.4268
"2020-04-03",2020-04-03,125.44,1231.35,4.355,7.0913,32.975,16430,30.228,76.1732,108.55,1.0801,0.5997,1.2269,1.4393
"2020-04-10",2020-04-10,125.61,1208.85,4.3097,7.036,32.662,16430,30.092,76.1732,108.47,1.0937,0.6349,1.2455,1.4129
"2020-04-17",2020-04-17,125.52,1217.95,4.3698,7.0737,32.577,15465,30.091,76.3825,107.54,1.0875,0.6366,1.2499,1.4231
"2020-04-24",2020-04-24,125.45,1235.65,4.3625,7.0819,32.445,15400,30.073,76.4525,107.51,1.0823,0.6371,1.2367,1.4242
"2020-05-01",2020-05-01,125.77,1235.65,4.3625,7.0819,32.445,15400,30.073,76.4525,106.91,1.0981,0.6418,1.2506,1.4155
"2020-05-08",2020-05-08,125.59,1219.9,4.334,7.0742,32.245,14920,29.894,75.5513,106.65,1.0839,0.6532,1.241,1.4129
"2020-05-15",2020-05-15,125.48,1231.2,4.351,7.1019,32.063,14860,29.922,75.5788,107.06,1.082,0.6413,1.2116,1.4268
"2020-05-22",2020-05-22,125.38,1237,4.3625,7.1364,31.9,14860,29.993,75.9638,107.64,1.0901,0.6537,1.2173,1.4249
"2020-05-29",2020-05-29,125.37,1238.35,4.3465,7.1372,31.81,14610,30.022,75.6175,107.83,1.1101,0.6667,1.2343,1.4135
"2020-06-05",2020-06-05,125.6,1207.2,4.2668,7.0835,31.475,13878,29.816,75.5825,109.59,1.1292,0.6969,1.2668,1.3935
"2020-06-12",2020-06-12,125.8,1203.9,4.2635,7.0842,30.98,14133,29.708,75.845,107.38,1.1256,0.6866,1.254,1.3926
"2020-06-19",2020-06-19,125.83,1209.65,4.2675,7.071,31.007,14100,29.612,76.1862,106.87,1.1178,0.6835,1.235,1.3974
"2020-06-26",2020-06-26,125.87,1200.7,4.2905,7.071,30.923,14220,29.612,75.6475,107.22,1.1219,0.6865,1.2336,1.3935
"2020-07-03",2020-07-03,125.78,1198.65,4.2873,7.0665,31.13,14523,29.525,74.6488,107.51,1.1248,0.6939,1.2483,1.3945
"2020-07-10",2020-07-10,125.37,1204.45,4.2668,7.0019,31.29,14435,29.523,75.205,106.93,1.13,0.695,1.2622,1.391
"2020-07-17",2020-07-17,125.53,1205.05,4.2645,6.9924,31.72,14703,29.528,75.02,107.02,1.1428,0.6996,1.2568,1.3902
"2020-07-24",2020-07-24,125.51,1201.45,4.263,7.0184,31.698,14610,29.5,74.8275,106.14,1.1656,0.7105,1.2794,1.3824
"2020-07-31",2020-07-31,125.59,1191.15,4.263,6.9752,31.177,14610,29.403,74.8125,105.83,1.1778,0.7143,1.3085,1.3745
"2020-08-07",2020-08-07,125.6,1184.75,4.1882,6.968,31.153,14625,29.437,74.935,105.92,1.1787,0.7157,1.3052,1.3727
"2020-08-14",2020-08-14,125.68,1184.6,4.1927,6.9503,31.135,14795,29.468,74.9037,106.6,1.1842,0.7171,1.3086,1.3709
"2020-08-21",2020-08-21,125.8,1186.3,4.178,6.9194,31.552,14795,29.442,74.845,105.8,1.1797,0.7161,1.309,1.3717
"2020-08-28",2020-08-28,125.74,1184.4,4.164,6.8654,31.16,14632,29.435,73.4025,105.37,1.1903,0.7365,1.3353,1.3581
"2020-09-04",2020-09-04,125.68,1189.65,4.1475,6.8425,31.16,14750,29.428,73.1413,106.24,1.1838,0.7282,1.3279,1.3647
"2020-09-11",2020-09-11,125.53,1186.9,4.1515,6.8344,31.325,14890,29.384,73.54,106.16,1.1846,0.7284,1.2796,1.3678
"2020-09-18",2020-09-18,125.77,1160.45,4.1155,6.7691,31.103,14735,29.085,73.45,104.57,1.184,0.7289,1.2917,1.3599
"2020-09-25",2020-09-25,125.63,1172.5,4.1705,6.8238,31.59,14873,29.208,73.6125,105.58,1.1631,0.7031,1.2746,1.3776
"2020-10-02",2020-10-02,125.66,1172.5,4.1635,6.8238,31.6,14865,29.208,73.6125,105.29,1.1716,0.7161,1.2935,1.3638
"2020-10-09",2020-10-09,126.08,1172.5,4.1347,6.6947,31.07,14700,29.208,73.1325,105.62,1.1826,0.724,1.3036,1.3548
"2020-10-16",2020-10-16,125.94,1147.4,4.1505,6.6976,31.177,14698,28.86,73.345,105.4,1.1718,0.7081,1.2915,1.3582
"2020-10-23",2020-10-23,125.77,1132.85,4.1567,6.6867,31.177,14660,28.774,73.605,104.71,1.186,0.7139,1.3039,1.3579
"2020-10-30",2020-10-30,125.42,1135.15,4.1558,6.6915,31.173,14660,28.77,73.605,104.66,1.1647,0.7028,1.2947,1.3664
"2020-11-06",2020-11-06,125.45,1120.5,4.1293,6.6124,30.59,14210,28.696,74.195,103.35,1.1874,0.7258,1.3156,1.3486
"2020-11-13",2020-11-13,125.69,1115.65,4.1228,6.6065,30.215,14170,28.836,74.6087,104.63,1.1834,0.727,1.3189,1.3479
"2020-11-20",2020-11-20,125.6,1114.15,4.0925,6.563,30.323,14165,28.671,74.1462,103.86,1.1857,0.7302,1.3275,1.3435
"2020-11-27",2020-11-27,125.66,1103.4,4.0685,6.5781,30.288,14090,28.658,74.04,104.09,1.1963,0.7387,1.3311,1.3383
"2020-12-04",2020-12-04,125.56,1082.05,4.062,6.5315,30.145,14105,28.388,73.7962,104.17,1.2121,0.7425,1.3441,1.3358
"2020-12-11",2020-12-11,125.25,1090.1,4.0495,6.5462,30.145,14080,28.303,73.65,104.04,1.2112,0.7533,1.3224,1.3368
"2020-12-18",2020-12-18,125.52,1099.55,4.0398,6.54,29.825,14110,28.305,73.5694,103.3,1.2257,0.7622,1.3523,1.3275
"2020-12-25",2020-12-25,125.42,1099.55,4.0398,6.5418,30.087,14110,28.327,73.5694,103.43,1.2193,0.7605,1.356,1.3296
"2021-01-01",2021-01-01,125.64,1099.55,4.0398,6.5418,30.087,14110,28.327,73.1325,103.2,1.2215,0.7694,1.3672,1.3219
